12.929262,77.624796,U,"35,359",Koramangala
12.934022,77.632207,U,"35,359",Koramangala
12.939117,77.620659,U,"35,359",Koramangala
12.936653,77.622842,U,"35,359",Koramangala
12.927526,77.621578,U,"35,359",Koramangala
12.93419,77.618189,U,"35,359",Koramangala
12.928422,77.627381,U,"35,359",Koramangala
12.938445,77.624566,U,"35,359",Koramangala
12.931502,77.630828,U,"35,359",Koramangala
12.941301,77.622842,U,"35,359",Koramangala
12.939872,77.621952,U,"35,359",Koramangala
12.928178,77.629291,U,"35,359",Koramangala
12.941688,77.623,U,"35,359",Koramangala
12.93885,77.62201,U,"35,359",Koramangala
12.939985,77.619913,U,"35,359",Koramangala
12.940553,77.623058,U,"35,359",Koramangala
12.93726,77.625563,U,"35,359",Koramangala
12.94112,77.6238,U,"35,359",Koramangala
12.930562,77.6912,U,"35,359",Koramangala
12.928348,77.626844,U,"35,359",Koramangala
12.939304,77.621136,U,"35,359",Koramangala
12.943107,77.61869,U,"35,359",Koramangala
12.928178,77.629465,U,"35,359",Koramangala
12.934535,77.617642,U,"35,359",Koramangala
12.927667,77.622534,U,"35,359",Koramangala
12.93432,77.620621,U,"35,359",Koramangala
12.937366,77.624063,U,"35,359",Koramangala
12.936634,77.627544,U,"35,359",Koramangala
12.941453,77.623113,U,"35,359",Koramangala
12.939498,77.622847,U,"35,359",Koramangala
12.934384,77.630357,U,"35,359",Koramangala
12.932901,77.622422,U,"35,359",Koramangala
12.934231,77.62806,U,"35,359",Koramangala
12.926803,77.625574,U,"35,359",Koramangala
12.927933,77.625022,U,"35,359",Koramangala
12.929898,77.629578,U,"35,359",Koramangala
12.930616,77.631116,U,"35,359",Koramangala
12.931859,77.628955,U,"35,359",Koramangala
12.934933,77.628678,U,"35,359",Koramangala
12.930083,77.621361,U,"35,359",Koramangala
12.938669,77.620488,U,"35,359",Koramangala
12.923759,77.622195,U,"35,359",Koramangala
12.927442,77.629935,U,"35,359",Koramangala
12.934095,77.620306,U,"35,359",Koramangala
12.93558,77.619574,U,"35,359",Koramangala
12.938372,77.620793,U,"35,359",Koramangala
12.928867,77.628838,U,"35,359",Koramangala
12.939619,77.618721,U,"35,359",Koramangala
12.936709,77.619208,U,"35,359",Koramangala
12.935402,77.618294,U,"35,359",Koramangala
12.934332,77.618233,U,"35,359",Koramangala
12.930115,77.620854,U,"35,359",Koramangala
12.934117,77.631429,U,"35,359",Koramangala
12.937166,77.623435,U,"35,359",Koramangala
12.93708,77.61734,U,"35,359",Koramangala
12.940739,77.621006,U,"35,359",Koramangala
12.938759,77.618533,U,"35,359",Koramangala
12.93553,77.619813,U,"35,359",Koramangala
12.933679,77.617605,U,"35,359",Koramangala
12.939146,77.622905,U,"35,359",Koramangala
12.940825,77.621227,U,"35,359",Koramangala
12.941384,77.618974,U,"35,359",Koramangala
12.940523,77.622066,U,"35,359",Koramangala
12.941556,77.622949,U,"35,359",Koramangala
12.937424,77.622375,U,"35,359",Koramangala
12.941126,77.625201,U,"35,359",Koramangala
12.936477,77.620873,U,"35,359",Koramangala
12.940592,77.621718,U,"35,359",Koramangala
12.940693,77.622865,U,"35,359",Koramangala
12.93894,77.62009,U,"35,359",Koramangala
12.932884,77.619738,U,"35,359",Koramangala
12.936807,77.621731,U,"35,359",Koramangala
12.934446,77.619738,U,"35,359",Koramangala
12.932693,77.620872,U,"35,359",Koramangala
12.930141,77.631384,U,"35,359",Koramangala
12.987033,77.513218,R,20269,Nagarbhavi
12.985848,77.514261,R,20269,Nagarbhavi
12.985255,77.515564,R,20269,Nagarbhavi
12.984577,77.513305,R,20269,Nagarbhavi
12.984154,77.515217,R,20269,Nagarbhavi
12.983477,77.511045,R,20269,Nagarbhavi
12.982968,77.512349,R,20269,Nagarbhavi
12.982545,77.514521,R,20269,Nagarbhavi
12.981529,77.516173,R,20269,Nagarbhavi
12.980343,77.511045,R,20269,Nagarbhavi
12.980089,77.513479,R,20269,Nagarbhavi
12.972771,77.511344,R,20269,Nagarbhavi
12.972207,77.512734,R,20269,Nagarbhavi
12.971022,77.514528,R,20269,Nagarbhavi
12.9702,77.515387,R,20269,Nagarbhavi
12.972852,77.51614,R,20269,Nagarbhavi
12.972062,77.51585,R,20269,Nagarbhavi
12.970595,77.515156,R,20269,Nagarbhavi
12.970031,77.51614,R,20269,Nagarbhavi
12.969016,77.512956,R,20269,Nagarbhavi
12.969072,77.514172,R,20269,Nagarbhavi
12.968621,77.51504,R,20269,Nagarbhavi
12.967352,77.513946,R,20269,Nagarbhavi
12.966305,77.515303,R,20269,Nagarbhavi
12.964818,77.516152,R,20269,Nagarbhavi
12.964212,77.515021,R,20269,Nagarbhavi
12.963991,77.516378,R,20269,Nagarbhavi
12.963275,77.516943,R,20269,Nagarbhavi
12.965038,77.517339,R,20269,Nagarbhavi
12.964212,77.517622,R,20269,Nagarbhavi
12.963688,77.513126,R,20269,Nagarbhavi
12.963661,77.513692,R,20269,Nagarbhavi
12.963716,77.514059,R,20269,Nagarbhavi
12.963771,77.514484,R,20269,Nagarbhavi
12.963606,77.515247,R,20269,Nagarbhavi
12.96333,77.515812,R,20269,Nagarbhavi
12.963275,77.516406,R,20269,Nagarbhavi
12.962366,77.516095,R,20269,Nagarbhavi
12.962807,77.517282,R,20269,Nagarbhavi
12.962256,77.51324,R,20269,Nagarbhavi
12.961732,77.513155,R,20269,Nagarbhavi
12.961539,77.513918,R,20269,Nagarbhavi
12.961374,77.514512,R,20269,Nagarbhavi
12.961071,77.513126,R,20269,Nagarbhavi
12.960961,77.514625,R,20269,Nagarbhavi
12.960685,77.515275,R,20269,Nagarbhavi
12.960197,77.51538,R,20269,Nagarbhavi
12.959423,77.517022,R,20269,Nagarbhavi
12.959526,77.518506,R,20269,Nagarbhavi
12.957822,77.517817,R,20269,Nagarbhavi
12.956428,77.516757,R,20269,Nagarbhavi
12.956684,77.513493,R,20269,Nagarbhavi
12.957794,77.51177,R,20269,Nagarbhavi
12.969841,77.509228,R,20269,Nagarbhavi
12.969755,77.510718,R,20269,Nagarbhavi
12.968474,77.510017,R,20269,Nagarbhavi
12.96779,77.511157,R,20269,Nagarbhavi
12.966594,77.509491,R,20269,Nagarbhavi
12.96574,77.509403,R,20269,Nagarbhavi
12.964287,77.510455,R,20269,Nagarbhavi
12.963091,77.510631,R,20269,Nagarbhavi
12.962237,77.511157,R,20269,Nagarbhavi
12.960357,77.508965,R,20269,Nagarbhavi
12.959588,77.510017,R,20269,Nagarbhavi
12.959449,77.508933,R,20269,Nagarbhavi
12.959143,77.509563,R,20269,Nagarbhavi
12.958683,77.510632,R,20269,Nagarbhavi
12.959241,77.505206,R,20269,Nagarbhavi
12.959173,77.505696,R,20269,Nagarbhavi
12.958899,77.506643,R,20269,Nagarbhavi
12.958626,77.507519,R,20269,Nagarbhavi
12.957772,77.510289,R,20269,Nagarbhavi
12.957806,77.510429,R,20269,Nagarbhavi
12.95866,77.506994,R,20269,Nagarbhavi
12.958216,77.507519,R,20269,Nagarbhavi
12.8997,77.569742,R,28000,Yelachenahalli
12.899842,77.569562,R,28000,Yelachenahalli
12.902027,77.570137,R,28000,Yelachenahalli
12.901928,77.572648,R,28000,Yelachenahalli
12.899184,77.571026,R,28000,Yelachenahalli
12.902027,77.570204,R,28000,Yelachenahalli
12.898668,77.568154,R,28000,Yelachenahalli
12.901396,77.569202,R,28000,Yelachenahalli
12.902012,77.571483,R,28000,Yelachenahalli
12.901737,77.572522,R,28000,Yelachenahalli
12.900515,77.568367,R,28000,Yelachenahalli
12.901418,77.572612,R,28000,Yelachenahalli
12.902475,77.570998,R,28000,Yelachenahalli
12.902067,77.571607,R,28000,Yelachenahalli
12.902012,77.571799,R,28000,Yelachenahalli
12.902177,77.569699,R,28000,Yelachenahalli
12.902508,77.571212,R,28000,Yelachenahalli
12.901968,77.570986,R,28000,Yelachenahalli
12.902365,77.569665,R,28000,Yelachenahalli
12.901275,77.569157,R,28000,Yelachenahalli
12.901572,77.569135,R,28000,Yelachenahalli
12.902541,77.569168,R,28000,Yelachenahalli
12.898953,77.570659,R,28000,Yelachenahalli
12.900488,77.56849,R,28000,Yelachenahalli
12.902123,77.570078,R,28000,Yelachenahalli
12.89904,77.571358,R,28000,Yelachenahalli
12.901822,77.570314,R,28000,Yelachenahalli
12.899915,77.57202,R,28000,Yelachenahalli
12.899814,77.568578,R,28000,Yelachenahalli
12.898151,77.571211,R,28000,Yelachenahalli
12.900345,77.568828,R,28000,Yelachenahalli
12.90175,77.570299,R,28000,Yelachenahalli
12.899786,77.568916,R,28000,Yelachenahalli
12.900252,77.569317,R,28000,Yelachenahalli
12.899546,77.569253,R,28000,Yelachenahalli
12.902607,77.569645,R,28000,Yelachenahalli
12.902522,77.570605,R,28000,Yelachenahalli
12.902495,77.570605,R,28000,Yelachenahalli
12.902338,77.570959,R,28000,Yelachenahalli
12.902244,77.571088,R,28000,Yelachenahalli
12.902181,77.569444,R,28000,Yelachenahalli
12.90193,77.569895,R,28000,Yelachenahalli
12.901584,77.570314,R,28000,Yelachenahalli
12.901364,77.570476,R,28000,Yelachenahalli
12.901113,77.571088,R,28000,Yelachenahalli
12.90083,77.571636,R,28000,Yelachenahalli
12.90193,77.569927,R,28000,Yelachenahalli
12.901867,77.570347,R,28000,Yelachenahalli
12.901207,77.570766,R,28000,Yelachenahalli
12.90083,77.571217,R,28000,Yelachenahalli
12.900358,77.571314,R,28000,Yelachenahalli
12.899887,77.571314,R,28000,Yelachenahalli
12.899541,77.571475,R,28000,Yelachenahalli
12.899415,77.571814,R,28000,Yelachenahalli
12.899903,77.56946,R,28000,Yelachenahalli
12.899761,77.569734,R,28000,Yelachenahalli
12.899667,77.569976,R,28000,Yelachenahalli
12.899667,77.569976,R,28000,Yelachenahalli
12.89962,77.570717,R,28000,Yelachenahalli
12.89929,77.570701,R,28000,Yelachenahalli
12.899148,77.571056,R,28000,Yelachenahalli
12.899038,77.569863,R,28000,Yelachenahalli
12.898787,77.569798,R,28000,Yelachenahalli
12.898535,77.569831,R,28000,Yelachenahalli
12.898221,77.569782,R,28000,Yelachenahalli
12.900845,77.568146,R,28000,Yelachenahalli
12.900838,77.568581,R,28000,Yelachenahalli
12.899384,77.569299,R,28000,Yelachenahalli
12.899549,77.569404,R,28000,Yelachenahalli
12.899502,77.569782,R,28000,Yelachenahalli
12.899109,77.569879,R,28000,Yelachenahalli
12.898991,77.569903,R,28000,Yelachenahalli
12.898881,77.570387,R,28000,Yelachenahalli
12.898771,77.570556,R,28000,Yelachenahalli
12.898545,77.570952,R,28000,Yelachenahalli
12.928049,77.587382,U,38151,Jayanagar
12.927597,77.587889,U,38151,Jayanagar
12.934712,77.58848,U,38151,Jayanagar
12.925993,77.578479,U,38151,Jayanagar
12.924965,77.586792,U,38151,Jayanagar
12.925088,77.575905,U,38151,Jayanagar
12.931751,77.59464,U,38151,Jayanagar
12.927844,77.578479,U,38151,Jayanagar
12.92772,77.578057,U,38151,Jayanagar
12.937508,77.588353,U,38151,Jayanagar
12.92624,77.57696,U,38151,Jayanagar
12.92369,77.588437,U,38151,Jayanagar
12.924638,77.585898,U,38151,Jayanagar
12.925369,77.57772,U,38151,Jayanagar
12.931015,77.589646,U,38151,Jayanagar
12.927893,77.593939,U,38151,Jayanagar
12.927029,77.576221,U,38151,Jayanagar
12.923708,77.597415,U,38151,Jayanagar
12.928006,77.589449,U,38151,Jayanagar
12.93032,77.589402,U,38151,Jayanagar
12.927597,77.576597,U,38151,Jayanagar
12.926145,77.592149,U,38151,Jayanagar
12.93926,77.584327,U,38151,Jayanagar
12.925918,77.588517,U,38151,Jayanagar
12.925237,77.577482,U,38151,Jayanagar
12.931364,77.589821,U,38151,Jayanagar
12.936583,77.582604,U,38151,Jayanagar
12.934813,77.591684,U,38151,Jayanagar
12.93327,77.590985,U,38151,Jayanagar
12.937173,77.58279,U,38151,Jayanagar
12.919791,77.597644,U,38151,Jayanagar
12.927279,77.595781,U,38151,Jayanagar
12.939578,77.583116,U,38151,Jayanagar
12.914708,77.583861,U,38151,Jayanagar
12.91989,77.590156,U,38151,Jayanagar
12.919942,77.581894,U,38151,Jayanagar
12.921251,77.57773,U,38151,Jayanagar
12.921055,77.597477,U,38151,Jayanagar
12.913853,77.58411,U,38151,Jayanagar
12.924729,77.591143,U,38151,Jayanagar
12.927699,77.586841,U,38151,Jayanagar
12.937174,77.581505,U,38151,Jayanagar
12.918846,77.594808,U,38151,Jayanagar
12.941441,77.585322,U,38151,Jayanagar
12.93039,77.598512,U,38151,Jayanagar
12.92005,77.588633,U,38151,Jayanagar
12.938049,77.582571,U,38151,Jayanagar
12.936572,77.591215,U,38151,Jayanagar
12.926916,77.575671,U,38151,Jayanagar
12.918503,77.588677,U,38151,Jayanagar
12.919333,77.592742,U,38151,Jayanagar
12.921408,77.581865,U,38151,Jayanagar
12.920955,77.587632,U,38151,Jayanagar
12.928124,77.589335,U,38151,Jayanagar
12.925784,77.577645,U,38151,Jayanagar
12.921861,77.596109,U,38151,Jayanagar
12.940643,77.58909,U,38151,Jayanagar
12.918361,77.588445,U,38151,Jayanagar
12.931159,77.576487,U,38151,Jayanagar
12.928802,77.598288,U,38151,Jayanagar
12.925224,77.574687,U,38151,Jayanagar
12.924374,77.590833,U,38151,Jayanagar
12.924899,77.576358,U,38151,Jayanagar
12.93072,77.589344,U,38151,Jayanagar
12.919843,77.578497,U,38151,Jayanagar
12.927145,77.587315,U,38151,Jayanagar
12.930568,77.578029,U,38151,Jayanagar
12.941139,77.591061,U,38151,Jayanagar
12.932773,77.583803,U,38151,Jayanagar
12.931176,77.575687,U,38151,Jayanagar
12.925791,77.596036,U,38151,Jayanagar
12.926982,77.588825,U,38151,Jayanagar
12.928412,77.585892,U,38151,Jayanagar
12.926704,77.58638,U,38151,Jayanagar
12.932501,77.586218,U,38151,Jayanagar
12.914471,77.659008,U,24749,HSR Layout
12.91288,77.636775,U,24749,HSR Layout
12.912955,77.628302,U,24749,HSR Layout
12.913865,77.66064,U,24749,HSR Layout
12.918486,77.648436,U,24749,HSR Layout
12.913258,77.661495,U,24749,HSR Layout
12.913486,77.633044,U,24749,HSR Layout
12.911884,77.633193,U,24749,HSR Layout
12.902544,77.65683,U,24749,HSR Layout
12.913207,77.630558,U,24749,HSR Layout
12.912429,77.661621,U,24749,HSR Layout
12.910172,77.631277,U,24749,HSR Layout
12.916087,77.664256,U,24749,HSR Layout
12.913596,77.632475,U,24749,HSR Layout
12.904612,77.651448,U,24749,HSR Layout
12.91113,77.633235,U,24749,HSR Layout
12.908693,77.656395,U,24749,HSR Layout
12.9106,77.64014,U,24749,HSR Layout
12.903552,77.656993,U,24749,HSR Layout
12.908269,77.641499,U,24749,HSR Layout
12.917171,77.660146,U,24749,HSR Layout
12.91998,77.648186,U,24749,HSR Layout
12.919079,77.658515,U,24749,HSR Layout
12.912667,77.631876,U,24749,HSR Layout
12.916747,77.659005,U,24749,HSR Layout
12.921357,77.647805,U,24749,HSR Layout
12.910229,77.640412,U,24749,HSR Layout
12.915263,77.660527,U,24749,HSR Layout
12.920986,77.659766,U,24749,HSR Layout
12.918602,77.645739,U,24749,HSR Layout
12.910123,77.638835,U,24749,HSR Layout
12.920456,77.646174,U,24749,HSR Layout
12.905778,77.6577,U,24749,HSR Layout
12.912402,77.634431,U,24749,HSR Layout
12.91219,77.636606,U,24749,HSR Layout
12.910865,77.637258,U,24749,HSR Layout
12.909699,77.63715,U,24749,HSR Layout
12.908057,77.637965,U,24749,HSR Layout
12.906732,77.637911,U,24749,HSR Layout
12.906361,77.638835,U,24749,HSR Layout
12.906255,77.639868,U,24749,HSR Layout
12.90244,77.653786,U,24749,HSR Layout
12.906732,77.65596,U,24749,HSR Layout
12.906679,77.639025,U,24749,HSR Layout
12.916526,77.661696,U,24749,HSR Layout
12.913468,77.630952,U,24749,HSR Layout
12.918925,77.645866,U,24749,HSR Layout
12.916902,77.663675,U,24749,HSR Layout
12.91328,77.629649,U,24749,HSR Layout
12.917702,77.645673,U,24749,HSR Layout
12.906129,77.658656,U,24749,HSR Layout
12.91295,77.660007,U,24749,HSR Layout
12.911774,77.641281,U,24749,HSR Layout
12.91121,77.657256,U,24749,HSR Layout
12.918031,77.658221,U,24749,HSR Layout
12.911586,77.631531,U,24749,HSR Layout
12.91996,77.648134,U,24749,HSR Layout
12.906364,77.657497,U,24749,HSR Layout
12.91789,77.647217,U,24749,HSR Layout
12.903871,77.657594,U,24749,HSR Layout
12.912433,77.636792,U,24749,HSR Layout
12.912386,77.631049,U,24749,HSR Layout
12.906882,77.658684,U,24749,HSR Layout
12.913361,77.657674,U,24749,HSR Layout
12.911598,77.634028,U,24749,HSR Layout
12.915156,77.657707,U,24749,HSR Layout
12.911535,77.631193,U,24749,HSR Layout
12.918226,77.655314,U,24749,HSR Layout
12.918348,77.643726,U,24749,HSR Layout
12.910982,77.660856,U,24749,HSR Layout
12.912885,77.631004,U,24749,HSR Layout
12.910737,77.657518,U,24749,HSR Layout
12.913192,77.628862,U,24749,HSR Layout
12.918042,77.65651,U,24749,HSR Layout
12.91884,77.643033,U,24749,HSR Layout
12.805027,77.693681,U,88728,Electronic city
12.808208,77.694968,U,88728,Electronic city
12.810635,77.692136,U,88728,Electronic city
12.813648,77.68896,U,88728,Electronic city
12.81641,77.686643,U,88728,Electronic city
12.818753,77.68484,U,88728,Electronic city
12.821431,77.684497,U,88728,Electronic city
12.826871,77.680463,U,88728,Electronic city
12.830218,77.680291,U,88728,Electronic city
12.833148,77.679175,U,88728,Electronic city
12.834905,77.676,U,88728,Electronic city
12.834905,77.676,U,88728,Electronic city
12.840596,77.675742,U,88728,Electronic city
12.844989,77.671107,U,88728,Electronic city
12.848462,77.669133,U,88728,Electronic city
12.848462,77.669133,U,88728,Electronic city
12.858462,77.662267,U,88728,Electronic city
12.861391,77.660636,U,88728,Electronic city
12.863357,77.659692,U,88728,Electronic city
12.867123,77.655572,U,88728,Electronic city
12.819758,77.696514,U,88728,Electronic city
12.827123,77.70338,U,88728,Electronic city
12.818502,77.679219,U,88728,Electronic city
12.819967,77.670508,U,88728,Electronic city
12.828503,77.655831,U,88728,Electronic city
12.834362,77.6754,U,88728,Electronic city
12.844906,77.656431,U,88728,Electronic city
12.845408,77.649565,U,88728,Electronic city
12.850512,77.665186,U,88728,Electronic city
12.84114,77.682438,U,88728,Electronic city
12.827248,77.702952,U,88728,Electronic city
12.818628,77.687073,U,88728,Electronic city
12.815448,77.683554,U,88728,Electronic city
12.834027,77.68836,U,88728,Electronic city
12.834529,77.68158,U,88728,Electronic city
12.843651,77.677717,U,88728,Electronic city
12.847835,77.687159,U,88728,Electronic city
12.853023,77.681322,U,88728,Electronic city
12.850178,77.689905,U,88728,Electronic city
12.851015,77.671538,U,88728,Electronic city
12.852605,77.668619,U,88728,Electronic city
12.858044,77.666731,U,88728,Electronic city
12.861558,77.664499,U,88728,Electronic city
12.861558,77.664499,U,88728,Electronic city
12.853944,77.656346,U,88728,Electronic city
12.849467,77.652655,U,88728,Electronic city
12.846245,77.660423,U,88728,Electronic city
12.83955,77.664414,U,88728,Electronic city
12.834404,77.655359,U,88728,Electronic city
12.832939,77.6648,U,88728,Electronic city
12.825693,77.657182,U,88728,Electronic city
12.823727,77.677867,U,88728,Electronic city
12.81837,77.679369,U,88728,Electronic city
12.830296,77.684562,U,88728,Electronic city
12.84582,77.686751,U,88728,Electronic city
12.84992,77.683618,U,88728,Electronic city
12.848247,77.690742,U,88728,Electronic city
12.851719,77.687437,U,88728,Electronic city
12.851636,77.675893,U,88728,Electronic city
12.851929,77.672245,U,88728,Electronic city
12.854774,77.675979,U,88728,Electronic city
12.848247,77.684476,U,88728,Electronic city
12.862137,77.660143,U,88728,Electronic city
12.858634,77.660016,U,88728,Electronic city
12.856709,77.664694,U,88728,Electronic city
12.851521,77.670531,U,88728,Electronic city
12.849471,77.679114,U,88728,Electronic city
12.843989,77.678942,U,88728,Electronic city
12.835896,77.681673,U,88728,Electronic city
12.832436,77.698975,U,88728,Electronic city
12.826812,77.683638,U,88728,Electronic city
12.833734,77.669568,U,88728,Electronic city
12.817543,77.687948,U,88728,Electronic city
12.838986,77.6638,U,88728,Electronic city
12.833672,77.658033,U,88728,Electronic city
12.962149,77.644671,U,42000,indiranagar
12.962651,77.642826,U,42000,indiranagar
12.96516,77.640809,U,42000,indiranagar
12.966875,77.638835,U,42000,indiranagar
12.968022,77.643656,U,42000,indiranagar
12.968795,77.645458,U,42000,indiranagar
12.968565,77.637884,U,42000,indiranagar
12.965847,77.638849,U,42000,indiranagar
12.966056,77.641145,U,42000,indiranagar
12.966725,77.64224,U,42000,indiranagar
12.984818,77.644388,U,42000,indiranagar
12.981803,77.638725,U,42000,indiranagar
12.980778,77.63102,U,42000,indiranagar
12.979029,77.629907,U,42000,indiranagar
12.977341,77.630959,U,42000,indiranagar
12.978878,77.629226,U,42000,indiranagar
12.977099,77.6356,U,42000,indiranagar
12.977944,77.641912,U,42000,indiranagar
12.977823,77.643738,U,42000,indiranagar
12.977672,77.645471,U,42000,indiranagar
12.973421,77.646368,U,42000,indiranagar
12.982044,77.647111,U,42000,indiranagar
12.982617,77.645131,U,42000,indiranagar
12.980748,77.641634,U,42000,indiranagar
12.978517,77.645471,U,42000,indiranagar
12.972395,77.642779,U,42000,indiranagar
12.97336,77.638849,U,42000,indiranagar
12.975984,77.637766,U,42000,indiranagar
12.975893,77.640891,U,42000,indiranagar
12.975893,77.634857,U,42000,indiranagar
12.978969,77.632691,U,42000,indiranagar
12.982014,77.637054,U,42000,indiranagar
12.977612,77.645409,U,42000,indiranagar
12.979602,77.646183,U,42000,indiranagar
12.969651,77.647235,U,42000,indiranagar
12.976376,77.645904,U,42000,indiranagar
12.978456,77.643398,U,42000,indiranagar
12.967198,77.640383,U,42000,indiranagar
12.971776,77.646633,U,42000,indiranagar
12.975976,77.646245,U,42000,indiranagar
12.97438,77.642624,U,42000,indiranagar
12.971356,77.637452,U,42000,indiranagar
12.969466,77.637151,U,42000,indiranagar
12.967786,77.638142,U,42000,indiranagar
12.975514,77.637754,U,42000,indiranagar
12.976354,77.642452,U,42000,indiranagar
12.976942,77.635383,U,42000,indiranagar
12.970138,77.646547,U,42000,indiranagar
12.980806,77.639694,U,42000,indiranagar
12.976354,77.638357,U,42000,indiranagar
12.96577,77.639521,U,42000,indiranagar
12.967786,77.638314,U,42000,indiranagar
12.971272,77.639047,U,42000,indiranagar
12.97417,77.636935,U,42000,indiranagar
12.974464,77.63422,U,42000,indiranagar
12.976144,77.632927,U,42000,indiranagar
12.969004,77.637151,U,42000,indiranagar
12.971314,77.643659,U,42000,indiranagar
12.973876,77.644004,U,42000,indiranagar
12.973498,77.646547,U,42000,indiranagar
12.976942,77.645297,U,42000,indiranagar
12.968836,77.647366,U,42000,indiranagar
12.965939,77.641446,U,42000,indiranagar
12.964475,77.642433,U,42000,indiranagar
12.96437,77.643378,U,42000,indiranagar
12.963293,77.644751,U,42000,indiranagar
12.962917,77.645395,U,42000,indiranagar
12.960732,77.644536,U,42000,indiranagar
12.962854,77.645598,U,42000,indiranagar
12.96506,77.639912,U,42000,indiranagar
12.966451,77.637992,U,42000,indiranagar
12.965573,77.639011,U,42000,indiranagar
12.967758,77.638088,U,42000,indiranagar
12.974428,77.64209,U,42000,indiranagar
12.97745,77.636468,U,42000,indiranagar
